dataset,column,dtype,null_count,null_pct,unique_count,sample_values,is_in_master,possible_join_key
SNF,ICD_DGNS_CD15,str,7859,62.6,91,"['J329', 'J329', 'J329']",True,False
SNF,ICD_DGNS_CD16,str,8626,68.7,74,"['E669', 'E669', 'E669']",True,False
SNF,ICD_DGNS_CD17,str,9235,73.6,72,"['R7303', 'R7303', 'R7303']",True,False
SNF,ICD_DGNS_CD18,str,9843,78.4,70,"['D649', 'D649', 'D649']",True,False
SNF,ICD_DGNS_CD19,str,10337,82.4,54,"['O039', 'O039', 'O039']",True,False
SNF,ICD_DGNS_CD20,str,10712,85.4,51,"['R4689', 'R4689', 'R4689']",True,False
SNF,ICD_DGNS_CD21,str,11161,88.9,49,"['P90', 'P90', 'P90']",True,False
SNF,ICD_DGNS_CD22,str,11486,91.5,51,"['Z8669', 'Z8669', 'Z8669']",True,False
SNF,ICD_DGNS_CD23,str,11674,93.0,41,"['Z6841', 'Z6841', 'Z6841']",True,False
SNF,ICD_DGNS_CD24,str,11866,94.6,32,"['R4689', 'R4689', 'R4689']",True,False
SNF,ICD_DGNS_CD25,str,12098,96.4,30,"['R569', 'R569', 'R569']",True,False
SNF,FST_DGNS_E_CD,str,2122,16.9,65,"['X58', 'X58', 'X58']",True,False
SNF,ICD_DGNS_E_CD1,str,2122,16.9,70,"['V49', 'V49', 'V49']",True,False
SNF,ICD_DGNS_E_CD2,str,0,0.0,1,"[' ', ' ', ' ']",True,False
SNF,ICD_DGNS_E_CD3,str,0,0.0,1,"[' ', ' ', ' ']",True,False
SNF,ICD_DGNS_E_CD4,str,0,0.0,1,"[' ', ' ', ' ']",True,False
SNF,ICD_DGNS_E_CD5,str,0,0.0,1,"[' ', ' ', ' ']",True,False
SNF,ICD_DGNS_E_CD6,str,0,0.0,1,"[' ', ' ', ' ']",True,False
SNF,ICD_DGNS_E_CD7,str,0,0.0,1,"[' ', ' ', ' ']",True,False
SNF,ICD_DGNS_E_CD8,str,0,0.0,1,"[' ', ' ', ' ']",True,False
SNF,ICD_DGNS_E_CD9,str,0,0.0,1,"[' ', ' ', ' ']",True,False
SNF,ICD_DGNS_E_CD10,str,0,0.0,1,"[' ', ' ', ' ']",True,False
SNF,ICD_DGNS_E_CD11,str,0,0.0,1,"[' ', ' ', ' ']",True,False
SNF,ICD_DGNS_E_CD12,str,0,0.0,1,"[' ', ' ', ' ']",True,False
SNF,ICD_PRCDR_CD1,str,0,0.0,2,"['Z000', 'Z000', 'Z000']",True,False
SNF,PRCDR_DT1,str,0,0.0,1245,"['25-Mar-2015', '25-Mar-2015', '25-Mar-2015']",True,False
SNF,ICD_PRCDR_CD2,str,0,0.0,4,"['Z048', 'Z048', 'Z048']",True,False
SNF,PRCDR_DT2,str,0,0.0,1244,"['25-Mar-2015', '25-Mar-2015', '25-Mar-2015']",True,False
SNF,ICD_PRCDR_CD3,str,0,0.0,3,"['Z5189', 'Z5189', 'Z5189']",True,False
SNF,PRCDR_DT3,str,0,0.0,1246,"['25-Mar-2015', '25-Mar-2015', '25-Mar-2015']",True,False
SNF,ICD_PRCDR_CD4,str,0,0.0,2,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT4,str,0,0.0,1245,"['25-Mar-2015', '25-Mar-2015', '25-Mar-2015']",True,False
SNF,ICD_PRCDR_CD5,str,0,0.0,35,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT5,str,0,0.0,1250,"['26-Mar-2015', '26-Mar-2015', '26-Mar-2015']",True,False
SNF,ICD_PRCDR_CD6,str,126,1.0,33,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT6,str,126,1.0,1215,"['27-Mar-2015', '27-Mar-2015', '27-Mar-2015']",True,False
SNF,ICD_PRCDR_CD7,str,280,2.2,34,"['Z5189', 'Z5189', 'Z5189']",True,False
SNF,PRCDR_DT7,str,280,2.2,1197,"['27-Mar-2015', '27-Mar-2015', '27-Mar-2015']",True,False
SNF,ICD_PRCDR_CD8,str,579,4.6,33,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT8,str,579,4.6,1185,"['28-Mar-2015', '28-Mar-2015', '28-Mar-2015']",True,False
SNF,ICD_PRCDR_CD9,str,813,6.5,36,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT9,str,813,6.5,1136,"['29-Mar-2015', '29-Mar-2015', '29-Mar-2015']",True,False
SNF,ICD_PRCDR_CD10,str,1142,9.1,34,"['5A0211D', '5A0211D', '5A0211D']",True,False
SNF,PRCDR_DT10,str,1142,9.1,1104,"['29-Mar-2015', '29-Mar-2015', '29-Mar-2015']",True,False
SNF,ICD_PRCDR_CD11,str,1440,11.5,33,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT11,str,1440,11.5,1071,"['30-Mar-2015', '30-Mar-2015', '30-Mar-2015']",True,False
SNF,ICD_PRCDR_CD12,str,1731,13.8,33,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT12,str,1731,13.8,1020,"['31-Mar-2015', '31-Mar-2015', '31-Mar-2015']",True,False
SNF,ICD_PRCDR_CD13,str,2033,16.2,31,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT13,str,2033,16.2,1008,"['01-Apr-2015', '01-Apr-2015', '01-Apr-2015']",True,False
SNF,ICD_PRCDR_CD14,str,2297,18.3,32,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT14,str,2297,18.3,969,"['02-Apr-2015', '02-Apr-2015', '02-Apr-2015']",True,False
SNF,ICD_PRCDR_CD15,str,2522,20.1,36,"['Z5189', 'Z5189', 'Z5189']",True,False
SNF,PRCDR_DT15,str,2522,20.1,943,"['02-Apr-2015', '02-Apr-2015', '02-Apr-2015']",True,False
SNF,ICD_PRCDR_CD16,str,2819,22.5,32,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT16,str,2819,22.5,921,"['03-Apr-2015', '03-Apr-2015', '03-Apr-2015']",True,False
SNF,ICD_PRCDR_CD17,str,3102,24.7,32,"['Z5189', 'Z5189', 'Z5189']",True,False
SNF,PRCDR_DT17,str,3102,24.7,888,"['03-Apr-2015', '03-Apr-2015', '03-Apr-2015']",True,False
SNF,ICD_PRCDR_CD18,str,3336,26.6,32,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT18,str,3336,26.6,881,"['04-Apr-2015', '04-Apr-2015', '04-Apr-2015']",True,False
SNF,ICD_PRCDR_CD19,str,3623,28.9,33,"['Z5189', 'Z5189', 'Z5189']",True,False
SNF,PRCDR_DT19,str,3623,28.9,845,"['04-Apr-2015', '04-Apr-2015', '04-Apr-2015']",True,False
SNF,ICD_PRCDR_CD20,str,3830,30.5,29,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT20,str,3830,30.5,818,"['05-Apr-2015', '05-Apr-2015', '05-Apr-2015']",True,False
SNF,ICD_PRCDR_CD21,str,4097,32.7,33,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT21,str,4097,32.7,804,"['06-Apr-2015', '06-Apr-2015', '06-Apr-2015']",True,False
SNF,ICD_PRCDR_CD22,str,4289,34.2,31,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT22,str,4289,34.2,785,"['07-Apr-2015', '07-Apr-2015', '07-Apr-2015']",True,False
SNF,ICD_PRCDR_CD23,str,4637,37.0,33,"['Z5189', 'Z5189', 'Z5189']",True,False
SNF,PRCDR_DT23,str,4637,37.0,743,"['07-Apr-2015', '07-Apr-2015', '07-Apr-2015']",True,False
SNF,ICD_PRCDR_CD24,str,4887,38.9,27,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT24,str,4887,38.9,720,"['08-Apr-2015', '08-Apr-2015', '08-Apr-2015']",True,False
SNF,ICD_PRCDR_CD25,str,5044,40.2,24,"['Z008', 'Z008', 'Z008']",True,False
SNF,PRCDR_DT25,str,5044,40.2,697,"['09-Apr-2015', '09-Apr-2015', '09-Apr-2015']",True,False
SNF,CLM_LINE_NUM,str,0,0.0,17,"['1', '2', '3']",True,False
SNF,REV_CNTR,str,8,0.1,8,"['0110', '0120', '0420']",True,False
SNF,HCPCS_CD,str,9553,76.1,26,"['RUB10', 'ZZZZZ', 'AAA00']",True,False
SNF,REV_CNTR_UNIT_CNT,str,1863,14.8,102,"['5', '3', '29']",True,False
SNF,REV_CNTR_RATE_AMT,str,1632,13.0,1517,"['459.10', '459.10', '466.90']",True,False
SNF,REV_CNTR_TOT_CHRG_AMT,str,0,0.0,3394,"['2295.50', '1377.30', '13540.08']",True,False
SNF,REV_CNTR_NCVRD_CHRG_AMT,str,0,0.0,848,"['0.00', '0.00', '0.00']",True,False
SNF,REV_CNTR_DDCTBL_COINSRNC_CD,str,1632,13.0,4,"['3', '3', '3']",True,False
SNF,REV_CNTR_NDC_QTY,str,12317,98.2,2,"['1', '1', '1']",True,False
SNF,REV_CNTR_NDC_QTY_QLFR_CD,str,12317,98.2,1,"['UN', 'UN', 'UN']",True,False
SNF,RNDRNG_PHYSN_UPIN,str,0,0.0,1,"[' ', ' ', ' ']",True,False
SNF,RNDRNG_PHYSN_NPI,str,1632,13.0,1150,"['9999841890', '9999841890', '9999841890']",True,False
HOSPICE,BENE_ID,str,0,0.0,1086,"['-10000010254676', '-10000010254676', '-10000010254676']",True,True
HOSPICE,CLM_ID,str,0,0.0,1086,"['-10000930038434', '-10000930038434', '-10000930038434']",True,True
HOSPICE,NCH_NEAR_LINE_REC_IDENT_CD,str,0,0.0,1,"['V', 'V', 'V']",True,False
HOSPICE,NCH_CLM_TYPE_CD,str,0,0.0,1,"['50', '50', '50']",True,False
HOSPICE,CLM_FROM_DT,str,0,0.0,903,"['27-Oct-2019', '27-Oct-2019', '27-Oct-2019']",True,False
HOSPICE,CLM_THRU_DT,str,0,0.0,892,"['16-Nov-2019', '16-Nov-2019', '16-Nov-2019']",True,False
HOSPICE,NCH_WKLY_PROC_DT,str,0,0.0,385,"['22-Nov-2019', '22-Nov-2019', '22-Nov-2019']",True,False
HOSPICE,FI_CLM_PROC_DT,str,12107,100.0,0,[],True,False
HOSPICE,PRVDR_NUM,str,0,0.0,820,"['011517', '011517', '011517']",True,True
HOSPICE,CLM_FAC_TYPE_CD,str,0,0.0,1,"['8', '8', '8']",True,False
HOSPICE,CLM_SRVC_CLSFCTN_TYPE_CD,str,0,0.0,1,"['1', '1', '1']",True,False
HOSPICE,CLM_FREQ_CD,str,0,0.0,2,"['9', '9', '9']",True,False
HOSPICE,FI_NUM,str,12107,100.0,0,[],True,False
HOSPICE,CLM_MDCR_NON_PMT_RSN_CD,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,CLM_PMT_AMT,str,0,0.0,762,"['11615.01', '11615.01', '11615.01']",True,False
HOSPICE,NCH_PRMRY_PYR_CLM_PD_AMT,str,0,0.0,171,"['0', '0', '0']",True,False
HOSPICE,NCH_PRMRY_PYR_CD,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,PRVDR_STATE_CD,str,0,0.0,50,"['01', '01', '01']",True,False
HOSPICE,ORG_NPI_NUM,str,0,0.0,820,"['1861497935', '1861497935', '1861497935']",True,False
HOSPICE,AT_PHYSN_UPIN,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,AT_PHYSN_NPI,str,1086,9.0,737,"['9999872291', '9999872291', '9999872291']",True,True
HOSPICE,PTNT_DSCHRG_STUS_CD,str,0,0.0,1,"['1', '1', '1']",True,False
HOSPICE,CLM_TOT_CHRG_AMT,str,0,0.0,762,"['11615.01', '11615.01', '11615.01']",True,False
HOSPICE,NCH_PTNT_STATUS_IND_CD,str,0,0.0,1,"['A', 'A', 'A']",True,False
HOSPICE,CLM_UTLZTN_DAY_CNT,str,0,0.0,107,"['20', '20', '20']",True,False
HOSPICE,NCH_BENE_DSCHRG_DT,str,0,0.0,385,"['22-Nov-2019', '22-Nov-2019', '22-Nov-2019']",True,False
HOSPICE,PRNCPAL_DGNS_CD,str,0,0.0,20,"['C188', 'C188', 'C188']",True,False
HOSPICE,ICD_DGNS_CD1,str,0,0.0,94,"['Z733', 'Z733', 'Z733']",True,False
HOSPICE,ICD_DGNS_CD2,str,0,0.0,98,"['Z608', 'Z608', 'Z608']",True,False
HOSPICE,ICD_DGNS_CD3,str,0,0.0,107,"['P292', 'P292', 'P292']",True,False
HOSPICE,ICD_DGNS_CD4,str,22,0.2,103,"['E8881', 'E8881', 'E8881']",True,False
HOSPICE,ICD_DGNS_CD5,str,84,0.7,112,"['K621', 'K621', 'K621']",True,False
HOSPICE,ICD_DGNS_CD6,str,198,1.6,110,"['K635', 'K635', 'K635']",True,False
HOSPICE,ICD_DGNS_CD7,str,391,3.2,107,"['R7303', 'R7303', 'R7303']",True,False
HOSPICE,ICD_DGNS_CD8,str,747,6.2,110,"['D649', 'D649', 'D649']",True,False
HOSPICE,ICD_DGNS_CD9,str,1120,9.3,117,"['E669', 'E669', 'E669']",True,False
HOSPICE,ICD_DGNS_CD10,str,1672,13.8,108,"['R4689', 'R4689', 'R4689']",True,False
HOSPICE,ICD_DGNS_CD11,str,2415,19.9,103,"['I259', 'I259', 'I259']",True,False
HOSPICE,ICD_DGNS_CD12,str,3093,25.5,99,"['E781', 'E781', 'E781']",True,False
HOSPICE,ICD_DGNS_CD13,str,3938,32.5,97,"['E8881', 'E8881', 'E8881']",True,False
HOSPICE,ICD_DGNS_CD14,str,4639,38.3,90,"['P292', 'P292', 'P292']",True,False
HOSPICE,ICD_DGNS_CD15,str,5613,46.4,81,"['E119', 'E119', 'E119']",True,False
HOSPICE,ICD_DGNS_CD16,str,6478,53.5,73,"['E1143', 'E1143', 'E1143']",True,False
HOSPICE,ICD_DGNS_CD17,str,7207,59.5,72,"['R7303', 'R7303', 'R7303']",True,False
HOSPICE,ICD_DGNS_CD18,str,8114,67.0,62,"['D649', 'D649', 'D649']",True,False
HOSPICE,ICD_DGNS_CD19,str,9006,74.4,55,"['J329', 'J329', 'J329']",True,False
HOSPICE,ICD_DGNS_CD20,str,9669,79.9,54,"['Z591', 'Z591', 'Z591']",True,False
HOSPICE,ICD_DGNS_CD21,str,10178,84.1,45,"['R7303', 'R7303', 'R7303']",True,False
HOSPICE,ICD_DGNS_CD22,str,10660,88.0,43,"['Z653', 'Z653', 'Z653']",True,False
HOSPICE,ICD_DGNS_CD23,str,11097,91.7,30,"['E669', 'E669', 'E669']",True,False
HOSPICE,ICD_DGNS_CD24,str,11406,94.2,30,"['P292', 'P292', 'P292']",True,False
HOSPICE,ICD_DGNS_CD25,str,11546,95.4,27,"['O039', 'O039', 'O039']",True,False
HOSPICE,FST_DGNS_E_CD,str,374,3.1,57,"['Y92', 'Y92', 'Y92']",True,False
HOSPICE,ICD_DGNS_E_CD1,str,374,3.1,47,"['X58', 'X58', 'X58']",True,False
HOSPICE,ICD_DGNS_E_CD2,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,ICD_DGNS_E_CD3,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,ICD_DGNS_E_CD4,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,ICD_DGNS_E_CD5,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,ICD_DGNS_E_CD6,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,ICD_DGNS_E_CD7,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,ICD_DGNS_E_CD8,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,ICD_DGNS_E_CD9,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,ICD_DGNS_E_CD10,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,ICD_DGNS_E_CD11,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,ICD_DGNS_E_CD12,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,CLM_HOSPC_START_DT_ID,str,0,0.0,903,"['27-Oct-2019', '27-Oct-2019', '27-Oct-2019']",False,False
HOSPICE,BENE_HOSPC_PRD_CNT,str,12107,100.0,0,[],False,False
HOSPICE,CLAIM_QUERY_CODE,str,0,0.0,1,"['3', '3', '3']",True,False
HOSPICE,CLM_LINE_NUM,str,0,0.0,18,"['1', '2', '3']",True,False
HOSPICE,REV_CNTR,str,0,0.0,15,"['0550', '0657', '0657']",True,False
HOSPICE,REV_CNTR_DT,str,0,0.0,903,"['27-Oct-2019', '27-Oct-2019', '27-Oct-2019']",True,False
HOSPICE,HCPCS_CD,str,2161,17.8,12,"['99238', '99497', 'G0155']",True,False
HOSPICE,HCPCS_1ST_MDFR_CD,str,12107,100.0,0,[],True,False
HOSPICE,HCPCS_2ND_MDFR_CD,str,12107,100.0,0,[],True,False
HOSPICE,REV_CNTR_UNIT_CNT,str,1086,9.0,30,"['2', '1', '1']",True,False
HOSPICE,REV_CNTR_RATE_AMT,str,1086,9.0,50,"['459.10', '459.10', '459.10']",True,False
HOSPICE,REV_CNTR_PRVDR_PMT_AMT,str,0,0.0,1641,"['734.56', '367.28', '367.28']",True,False
HOSPICE,REV_CNTR_BENE_PMT_AMT,str,0,0.0,1,"['0', '0', '0']",True,False
HOSPICE,REV_CNTR_PMT_AMT_AMT,str,0,0.0,1641,"['734.56', '367.28', '367.28']",True,False
HOSPICE,REV_CNTR_TOT_CHRG_AMT,str,0,0.0,1183,"['918.20', '459.10', '459.10']",True,False
HOSPICE,REV_CNTR_NCVRD_CHRG_AMT,str,0,0.0,520,"['0.00', '0.00', '0.00']",True,False
HOSPICE,REV_CNTR_DDCTBL_COINSRNC_CD,str,1086,9.0,4,"['3', '3', '3']",True,False
HOSPICE,REV_CNTR_NDC_QTY,str,12107,100.0,0,[],True,False
HOSPICE,REV_CNTR_NDC_QTY_QLFR_CD,str,12107,100.0,0,[],True,False
HOSPICE,RNDRNG_PHYSN_UPIN,str,0,0.0,1,"[' ', ' ', ' ']",True,False
HOSPICE,RNDRNG_PHYSN_NPI,str,1086,9.0,737,"['9999872291', '9999872291', '9999872291']",True,False
